4.40000e+01 1.29870e+03 7.76080e-02 0.00000e+00 1.39410e+00 1.37112e-07 9.16270e-04 -2.22510e-07
4.50000e+01 1.31770e+03 8.35790e-02 0.00000e+00 1.27630e+00 1.36723e-07 8.97010e-04 -1.19840e-07
4.60000e+01 1.33710e+03 8.98270e-02 0.00000e+00 1.14600e+00 1.36310e-07 8.78470e-04 -6.59600e-08
4.70000e+01 1.35660e+03 9.63490e-02 0.00000e+00 1.00400e+00 1.35876e-07 8.60600e-04 -6.50940e-08
4.80000e+01 1.37620e+03 1.03150e-01 0.00000e+00 8.54070e-01 1.35420e-07 8.43320e-04 -1.16640e-07
4.90000e+01 1.39590e+03 1.10200e-01 0.00000e+00 6.99490e-01 1.34943e-07 8.26530e-04 -2.20000e-07
5.00000e+01 1.41590e+03 1.17490e-01 0.00000e+00 5.36710e-01 1.34447e-07 8.10160e-04 -3.74610e-07
5.10000e+01 1.43620e+03 1.24970e-01 0.00000e+00 3.60770e-01 1.33932e-07 7.94140e-04 -5.73500e-07
5.20000e+01 1.45680e+03 1.32740e-01 0.00000e+00 1.66670e-01 1.33399e-07 7.78510e-04 -7.84190e-07
5.30000e+01 1.47740e+03 1.40950e-01 0.00000e+00 -4.87760e-02 1.32850e-07 7.63350e-04 -9.67890e-07
5.40000e+01 1.49800e+03 1.49600e-01 0.00000e+00 -2.80760e-01 1.32285e-07 7.48720e-04 -1.08590e-06
5.50000e+01 1.51870e+03 1.58670e-01 0.00000e+00 -5.24370e-01 1.31706e-07 7.34690e-04 -1.09960e-06
5.60000e+01 1.53970e+03 1.68020e-01 0.00000e+00 -7.80860e-01 1.31113e-07 7.21310e-04 -9.85850e-07
5.70000e+01 1.56100e+03 1.77540e-01 0.00000e+00 -1.04980e+00 1.30509e-07 7.08530e-04 -7.83510e-07
5.80000e+01 1.58270e+03 1.87220e-01 0.00000e+00 -1.33150e+00 1.29895e-07 6.96280e-04 -5.46760e-07
5.90000e+01 1.60450e+03 1.97100e-01 0.00000e+00 -1.62640e+00 1.29271e-07 6.84490e-04 -3.29700e-07
6.00000e+01 1.62640e+03 2.07230e-01 0.00000e+00 -1.93350e+00 1.28639e-07 6.73100e-04 -1.86320e-07
6.10000e+01 1.64890e+03 2.17700e-01 0.00000e+00 -2.25160e+00 1.27999e-07 6.62030e-04 -1.56150e-07
6.20000e+01 1.67120e+03 2.28490e-01 0.00000e+00 -2.58200e+00 1.27353e-07 6.51220e-04 -2.21150e-07
6.30000e+01 1.69360e+03 2.39570e-01 0.00000e+00 -2.92580e+00 1.26702e-07 6.40580e-04 -3.48890e-07
6.40000e+01 1.71640e+03 2.50960e-01 0.00000e+00 -3.28470e+00 1.26046e-07 6.30060e-04 -5.07050e-07
6.50000e+01 1.73930e+03 2.62640e-01 0.00000e+00 -3.65960e+00 1.25386e-07 6.19590e-04 -6.63310e-07
6.60000e+01 1.76240e+03 2.74540e-01 0.00000e+00 -4.04890e+00 1.24722e-07 6.09110e-04 -7.90480e-07
6.70000e+01 1.78580e+03 2.86670e-01 0.00000e+00 -4.44990e+00 1.24054e-07 5.98720e-04 -8.81510e-07
6.80000e+01 1.80950e+03 2.99060e-01 0.00000e+00 -4.86110e+00 1.23384e-07 5.88510e-04 -9.34430e-07
6.90000e+01 1.83350e+03 3.11670e-01 0.00000e+00 -5.28090e+00 1.22710e-07 5.78590e-04 -9.47230e-07
7.00000e+01 1.85770e+03 3.24530e-01 0.00000e+00 -5.71100e+00 1.22034e-07 5.69060e-04 -9.17940e-07
7.10000e+01 1.88210e+03 3.37640e-01 0.00000e+00 -6.15390e+00 1.21356e-07 5.60010e-04 -8.47670e-07
7.20000e+01 1.90660e+03 3.50970e-01 0.00000e+00 -6.61070e+00 1.20675e-07 5.51400e-04 -7.50000e-07
7.30000e+01 1.93140e+03 3.64480e-01 0.00000e+00 -7.08170e+00 1.19992e-07 5.43190e-04 -6.41570e-07
7.40000e+01 1.95630e+03 3.78160e-01 0.00000e+00 -7.56570e+00 1.19306e-07 5.35330e-04 -5.39040e-07
7.50000e+01 1.98150e+03 3.92020e-01 0.00000e+00 -8.06090e+00 1.18620e-07 5.27740e-04 -4.59010e-07
7.60000e+01 2.00700e+03 4.06060e-01 0.00000e+00 -8.56650e+00 1.17932e-07 5.20400e-04 -4.14760e-07
7.70000e+01 2.03290e+03 4.20270e-01 0.00000e+00 -9.08240e+00 1.17243e-07 5.13240e-04 -4.06140e-07
7.80000e+01 2.05910e+03 4.34680e-01 0.00000e+00 -9.61010e+00 1.16555e-07 5.06220e-04 -4.29670e-07
7.90000e+01 2.08550e+03 4.49230e-01 0.00000e+00 -1.01460e+01 1.15867e-07 4.99290e-04 -4.81900e-07
8.00000e+01 2.11220e+03 4.63930e-01 0.00000e+00 -1.06910e+01 1.15180e-07 4.92410e-04 -5.59340e-07
8.10000e+01 2.13910e+03 4.78730e-01 0.00000e+00 -1.12470e+01 1.14494e-07 4.85540e-04 -6.57420e-07
8.20000e+01 2.16620e+03 4.93640e-01 0.00000e+00 -1.18130e+01 1.13810e-07 4.78700e-04 -7.67020e-07
8.30000e+01 2.19360e+03 5.08650e-01 0.00000e+00 -1.23870e+01 1.13128e-07 4.71930e-04 -8.77950e-07
8.40000e+01 2.22120e+03 5.23750e-01 0.00000e+00 -1.29690e+01 1.12447e-07 4.65260e-04 -9.80000e-07
8.50000e+01 2.24890e+03 5.38910e-01 0.00000e+00 -1.35590e+01 1.11770e-07 4.58730e-04 -1.06300e-06
8.60000e+01 2.27680e+03 5.54150e-01 0.00000e+00 -1.41570e+01 1.11094e-07 4.52370e-04 -1.11920e-06
8.70000e+01 2.30520e+03 5.69440e-01 0.00000e+00 -1.47620e+01 1.10421e-07 4.46180e-04 -1.15140e-06
8.80000e+01 2.33350e+03 5.84790e-01 0.00000e+00 -1.53730e+01 1.09751e-07 4.40140e-04 -1.16450e-06
8.90000e+01 2.36220e+03 6.00180e-01 0.00000e+00 -1.59920e+01 1.09084e-07 4.34270e-04 -1.16380e-06
9.00000e+01 2.39120e+03 6.15570e-01 0.00000e+00 -1.66160e+01 1.08419e-07 4.28530e-04 -1.15430e-06
9.10000e+01 2.42020e+03 6.30970e-01 0.00000e+00 -1.72450e+01 1.07756e-07 4.22950e-04 -1.14030e-06
9.20000e+01 2.44960e+03 6.46350e-01 0.00000e+00 -1.78790e+01 1.07096e-07 4.17490e-04 -1.12310e-06
9.30000e+01 2.47920e+03 6.61710e-01 0.00000e+00 -1.85180e+01 1.06440e-07 4.12170e-04 -1.10310e-06
9.40000e+01 2.50900e+03 6.77010e-01 0.00000e+00 -1.91600e+01 1.05785e-07 4.06980e-04 -1.08050e-06
9.50000e+01 2.53900e+03 6.92240e-01 0.00000e+00 -1.98070e+01 1.05134e-07 4.01910e-04 -1.05580e-06
9.60000e+01 2.56900e+03 7.07410e-01 0.00000e+00 -2.04560e+01 1.04485e-07 3.96950e-04 -1.02940e-06
9.70000e+01 2.59940e+03 7.22480e-01 0.00000e+00 -2.11090e+01 1.03840e-07 3.92120e-04 -1.00160e-06
9.80000e+01 2.63010e+03 7.37450e-01 0.00000e+00 -2.17620e+01 1.03197e-07 3.87390e-04 -9.72790e-07
9.90000e+01 2.66090e+03 7.52290e-01 0.00000e+00 -2.24190e+01 1.02558e-07 3.82760e-04 -9.43390e-07
1.00000e+02 2.69190e+03 7.67000e-01 0.00000e+00 -2.30750e+01 1.01922e-07 3.78240e-04 -9.13760e-07
1.01000e+02 2.72320e+03 7.81630e-01 0.00000e+00 -2.37330e+01 1.01289e-07 3.73810e-04 -8.84270e-07
1.02000e+02 2.75490e+03 7.96030e-01 0.00000e+00 -2.43910e+01 1.00661e-07 3.69480e-04 -8.55310e-07
1.03000e+02 2.78660e+03 8.10290e-01 0.00000e+00 -2.50500e+01 1.00036e-07 3.65230e-04 -8.27240e-07
1.04000e+02 2.81840e+03 8.24400e-01 0.00000e+00 -2.57070e+01 9.94145e-08 3.61060e-04 -8.00450e-07
1.05000e+02 2.85050e+03 8.38280e-01 0.00000e+00 -2.63630e+01 9.87975e-08 3.56970e-04 -7.75310e-07
1.06000e+02 2.88280e+03 8.52020e-01 0.00000e+00 -2.70180e+01 9.81845e-08 3.52960e-04 -7.52200e-07
1.07000e+02 2.91500e+03 8.65450e-01 0.00000e+00 -2.76700e+01 9.75757e-08 3.49020e-04 -7.31490e-07
1.08000e+02 2.94760e+03 8.78670e-01 0.00000e+00 -2.83200e+01 9.69711e-08 3.45140e-04 -7.13560e-07
1.09000e+02 2.98030e+03 8.91580e-01 0.00000e+00 -2.89660e+01 9.63706e-08 3.41320e-04 -6.98790e-07
1.10000e+02 3.01310e+03 9.04200e-01 0.00000e+00 -2.96080e+01 9.57743e-08 3.37560e-04 -6.87550e-07
1.11000e+02 3.04610e+03 9.16600e-01 0.00000e+00 -3.02460e+01 9.51821e-08 3.33850e-04 -6.80120e-07
1.12000e+02 3.07930e+03 9.28690e-01 0.00000e+00 -3.08810e+01 9.45941e-08 3.30200e-04 -6.76340e-07
1.13000e+02 3.11260e+03 9.40490e-01 0.00000e+00 -3.15090e+01 9.40102e-08 3.26590e-04 -6.75970e-07
1.14000e+02 3.14610e+03 9.51920e-01 0.00000e+00 -3.21310e+01 9.34304e-08 3.23040e-04 -6.78760e-07
1.15000e+02 3.17980e+03 9.63120e-01 0.00000e+00 -3.27470e+01 9.28547e-08 3.19530e-04 -6.84460e-07
1.16000e+02 3.21350e+03 9.73870e-01 0.00000e+00 -3.33550e+01 9.22831e-08 3.16080e-04 -6.92820e-07
1.17000e+02 3.24750e+03 9.84250e-01 0.00000e+00 -3.39550e+01 9.17155e-08 3.12670e-04 -7.03590e-07
1.18000e+02 3.28160e+03 9.94400e-01 0.00000e+00 -3.45480e+01 9.11521e-08 3.09320e-04 -7.16530e-07
1.19000e+02 3.31580e+03 1.00420e+00 0.00000e+00 -3.51310e+01 9.05926e-08 3.06010e-04 -7.31370e-07
1.20000e+02 3.35010e+03 1.01340e+00 0.00000e+00 -3.57040e+01 9.00372e-08 3.02750e-04 -7.47890e-07
1.21000e+02 3.38440e+03 1.02250e+00 0.00000e+00 -3.62680e+01 8.94857e-08 2.99540e-04 -7.65820e-07
1.22000e+02 3.41870e+03 1.03100e+00 0.00000e+00 -3.68210e+01 8.89384e-08 2.96380e-04 -7.84930e-07
1.23000e+02 3.45320e+03 1.03900e+00 0.00000e+00 -3.73630e+01 8.83950e-08 2.93270e-04 -8.04950e-07
1.24000e+02 3.48770e+03 1.04670e+00 0.00000e+00 -3.78910e+01 8.78557e-08 2.90200e-04 -8.25650e-07
1.25000e+02 3.52220e+03 1.05390e+00 0.00000e+00 -3.84080e+01 8.73203e-08 2.87180e-04 -8.46770e-07
1.26000e+02 3.55680e+03 1.06080e+00 0.00000e+00 -3.89130e+01 8.67890e-08 2.84200e-04 -8.68070e-07
1.27000e+02 3.59140e+03 1.06710e+00 0.00000e+00 -3.94040e+01 8.62616e-08 2.81270e-04 -8.89300e-07
1.28000e+02 3.62600e+03 1.07310e+00 0.00000e+00 -3.98820e+01 8.57383e-08 2.78390e-04 -9.10210e-07
1.29000e+02 3.66060e+03 1.07850e+00 0.00000e+00 -4.03450e+01 8.52190e-08 2.75550e-04 -9.30550e-07
1.30000e+02 3.69520e+03 1.08340e+00 0.00000e+00 -4.07920e+01 8.47038e-08 2.72750e-04 -9.50080e-07
1.31000e+02 3.72980e+03 1.08790e+00 0.00000e+00 -4.12250e+01 8.41927e-08 2.70000e-04 -9.68590e-07
1.32000e+02 3.76450e+03 1.09190e+00 0.00000e+00 -4.16420e+01 8.36856e-08 2.67290e-04 -9.86030e-07
1.33000e+02 3.79910e+03 1.09550e+00 0.00000e+00 -4.20430e+01 8.31825e-08 2.64630e-04 -1.00240e-06
1.34000e+02 3.83370e+03 1.09860e+00 0.00000e+00 -4.24260e+01 8.26836e-08 2.62000e-04 -1.01760e-06
1.35000e+02 3.86830e+03 1.10110e+00 0.00000e+00 -4.27920e+01 8.21888e-08 2.59420e-04 -1.03180e-06
1.36000e+02 3.90270e+03 1.10320e+00 0.00000e+00 -4.31380e+01 8.16981e-08 2.56880e-04 -1.04480e-06
1.37000e+02 3.93710e+03 1.10480e+00 0.00000e+00 -4.34670e+01 8.12114e-08 2.54370e-04 -1.05660e-06
1.38000e+02 3.97150e+03 1.10590e+00 0.00000e+00 -4.37760e+01 8.07289e-08 2.51910e-04 -1.06740e-06
1.39000e+02 4.00560e+03 1.10650e+00 0.00000e+00 -4.40660e+01 8.02503e-08 2.49480e-04 -1.07690e-06
1.40000e+02 4.03980e+03 1.10660e+00 0.00000e+00 -4.43370e+01 7.97757e-08 2.47090e-04 -1.08530e-06
1.41000e+02 4.07380e+03 1.10620e+00 0.00000e+00 -4.45870e+01 7.93051e-08 2.44730e-04 -1.09240e-06
1.42000e+02 4.10770e+03 1.10530e+00 0.00000e+00 -4.48160e+01 7.88384e-08 2.42410e-04 -1.09840e-06
1.43000e+02 4.14160e+03 1.10400e+00 0.00000e+00 -4.50250e+01 7.83755e-08 2.40120e-04 -1.10320e-06
1.44000e+02 4.17530e+03 1.10210e+00 0.00000e+00 -4.52120e+01 7.79165e-08 2.37870e-04 -1.10670e-06
1.45000e+02 4.20880e+03 1.09990e+00 0.00000e+00 -4.53780e+01 7.74612e-08 2.35650e-04 -1.10890e-06
1.46000e+02 4.24240e+03 1.09710e+00 0.00000e+00 -4.55220e+01 7.70095e-08 2.33460e-04 -1.10990e-06
1.47000e+02 4.27560e+03 1.09380e+00 0.00000e+00 -4.56430e+01 7.65615e-08 2.31300e-04 -1.10970e-06
1.48000e+02 4.30870e+03 1.09010e+00 0.00000e+00 -4.57420e+01 7.61171e-08 2.29170e-04 -1.10810e-06
1.49000e+02 4.34170e+03 1.08590e+00 0.00000e+00 -4.58180e+01 7.56763e-08 2.27070e-04 -1.10530e-06
1.50000e+02 4.37440e+03 1.08140e+00 0.00000e+00 -4.58690e+01 7.52391e-08 2.25000e-04 -1.10110e-06
1.51000e+02 4.40700e+03 1.07640e+00 0.00000e+00 -4.58970e+01 7.48054e-08 2.22960e-04 -1.09560e-06
1.52000e+02 4.43930e+03 1.07080e+00 0.00000e+00 -4.59010e+01 7.43753e-08 2.20940e-04 -1.08890e-06
1.53000e+02 4.47140e+03 1.06490e+00 0.00000e+00 -4.58790e+01 7.39487e-08 2.18950e-04 -1.08090e-06
1.54000e+02 4.50330e+03 1.05860e+00 0.00000e+00 -4.58330e+01 7.35256e-08 2.16990e-04 -1.07190e-06
1.55000e+02 4.53500e+03 1.05200e+00 0.00000e+00 -4.57630e+01 7.31060e-08 2.15050e-04 -1.06180e-06
1.56000e+02 4.56640e+03 1.04500e+00 0.00000e+00 -4.56680e+01 7.26898e-08 2.13140e-04 -1.05070e-06
1.57000e+02 4.59760e+03 1.03750e+00 0.00000e+00 -4.55460e+01 7.22772e-08 2.11250e-04 -1.03860e-06
1.58000e+02 4.62860e+03 1.02980e+00 0.00000e+00 -4.53990e+01 7.18679e-08 2.09380e-04 -1.02570e-06
1.59000e+02 4.65920e+03 1.02170e+00 0.00000e+00 -4.52270e+01 7.14621e-08 2.07540e-04 -1.01210e-06
1.60000e+02 4.68970e+03 1.01320e+00 0.00000e+00 -4.50270e+01 7.10597e-08 2.05730e-04 -9.97690e-07
1.61000e+02 4.71990e+03 1.00460e+00 0.00000e+00 -4.48020e+01 7.06608e-08 2.03930e-04 -9.82650e-07
1.62000e+02 4.74980e+03 9.95510e-01 0.00000e+00 -4.45510e+01 7.02652e-08 2.02160e-04 -9.67030e-07
1.63000e+02 4.77950e+03 9.86170e-01 0.00000e+00 -4.42730e+01 6.98729e-08 2.00410e-04 -9.50880e-07
1.64000e+02 4.80880e+03 9.76590e-01 0.00000e+00 -4.39700e+01 6.94840e-08 1.98680e-04 -9.34290e-07
1.65000e+02 4.83790e+03 9.66720e-01 0.00000e+00 -4.36390e+01 6.90984e-08 1.96980e-04 -9.17310e-07
1.66000e+02 4.86680e+03 9.56700e-01 0.00000e+00 -4.32810e+01 6.87160e-08 1.95290e-04 -9.00010e-07
1.67000e+02 4.89540e+03 9.46310e-01 0.00000e+00 -4.28970e+01 6.83369e-08 1.93630e-04 -8.82470e-07
1.68000e+02 4.92350e+03 9.35910e-01 0.00000e+00 -4.24860e+01 6.79610e-08 1.91980e-04 -8.64750e-07
1.69000e+02 4.95130e+03 9.25220e-01 0.00000e+00 -4.20470e+01 6.75883e-08 1.90350e-04 -8.46910e-07
1.70000e+02 4.97880e+03 9.14450e-01 0.00000e+00 -4.15810e+01 6.72187e-08 1.88740e-04 -8.29020e-07
1.71000e+02 5.00590e+03 9.03610e-01 0.00000e+00 -4.10860e+01 6.68522e-08 1.87150e-04 -8.11150e-07
1.72000e+02 5.03260e+03 8.92620e-01 0.00000e+00 -4.05640e+01 6.64888e-08 1.85580e-04 -7.93370e-07
1.73000e+02 5.05880e+03 8.81480e-01 0.00000e+00 -4.00150e+01 6.61284e-08 1.84030e-04 -7.75750e-07
1.74000e+02 5.08470e+03 8.70490e-01 0.00000e+00 -3.94380e+01 6.57711e-08 1.82490e-04 -7.58340e-07
1.75000e+02 5.11020e+03 8.59350e-01 0.00000e+00 -3.88340e+01 6.54167e-08 1.80970e-04 -7.41230e-07
1.76000e+02 5.13510e+03 8.48290e-01 0.00000e+00 -3.82010e+01 6.50653e-08 1.79470e-04 -7.24450e-07
1.77000e+02 5.15970e+03 8.37230e-01 0.00000e+00 -3.75420e+01 6.47168e-08 1.77980e-04 -7.08010e-07
1.78000e+02 5.18380e+03 8.26390e-01 0.00000e+00 -3.68540e+01 6.43712e-08 1.76500e-04 -6.91900e-07
1.79000e+02 5.20750e+03 8.15480e-01 0.00000e+00 -3.61380e+01 6.40285e-08 1.75040e-04 -6.76080e-07
1.80000e+02 5.23080e+03 8.04720e-01 0.00000e+00 -3.53960e+01 6.36885e-08 1.73600e-04 -6.60540e-07
1.81000e+02 5.25360e+03 7.94120e-01 0.00000e+00 -3.46270e+01 6.33514e-08 1.72170e-04 -6.45270e-07
1.82000e+02 5.27590e+03 7.83740e-01 0.00000e+00 -3.38300e+01 6.30170e-08 1.70760e-04 -6.30250e-07
1.83000e+02 5.29770e+03 7.73510e-01 0.00000e+00 -3.30070e+01 6.26854e-08 1.69360e-04 -6.15460e-07
1.84000e+02 5.31910e+03 7.63510e-01 0.00000e+00 -3.21560e+01 6.23565e-08 1.67970e-04 -6.00870e-07
1.85000e+02 5.34010e+03 7.53890e-01 0.00000e+00 -3.12800e+01 6.20302e-08 1.66600e-04 -5.86480e-07
1.86000e+02 5.36020e+03 7.44500e-01 0.00000e+00 -3.03760e+01 6.17067e-08 1.65240e-04 -5.72260e-07
1.87000e+02 5.38010e+03 7.35500e-01 0.00000e+00 -2.94460e+01 6.13857e-08 1.63900e-04 -5.58200e-07
1.88000e+02 5.39950e+03 7.26850e-01 0.00000e+00 -2.84900e+01 6.10674e-08 1.62560e-04 -5.44280e-07
1.89000e+02 5.41830e+03 7.18610e-01 0.00000e+00 -2.75080e+01 6.07516e-08 1.61240e-04 -5.30470e-07
1.90000e+02 5.43700e+03 7.10820e-01 0.00000e+00 -2.65020e+01 6.04385e-08 1.59940e-04 -5.16770e-07
1.91000e+02 5.45470e+03 7.03510e-01 0.00000e+00 -2.54680e+01 6.01279e-08 1.58640e-04 -5.03150e-07
1.92000e+02 5.47210e+03 6.96700e-01 0.00000e+00 -2.44090e+01 5.98198e-08 1.57360e-04 -4.89600e-07
1.93000e+02 5.48880e+03 6.90430e-01 0.00000e+00 -2.33270e+01 5.95143e-08 1.56080e-04 -4.76090e-07
1.94000e+02 5.50520e+03 6.84740e-01 0.00000e+00 -2.22190e+01 5.92113e-08 1.54820e-04 -4.62610e-07
1.95000e+02 5.52100e+03 6.79660e-01 0.00000e+00 -2.10870e+01 5.89107e-08 1.53570e-04 -4.49150e-07
1.96000e+02 5.53610e+03 6.75240e-01 0.00000e+00 -1.99310e+01 5.86126e-08 1.52330e-04 -4.35680e-07
1.97000e+02 5.55080e+03 6.71500e-01 0.00000e+00 -1.87520e+01 5.83169e-08 1.51100e-04 -4.22180e-07
1.98000e+02 5.56500e+03 6.68490e-01 0.00000e+00 -1.75500e+01 5.80237e-08 1.49890e-04 -4.08640e-07
1.99000e+02 5.57870e+03 6.66230e-01 0.00000e+00 -1.63250e+01 5.77328e-08 1.48680e-04 -3.95030e-07
2.00000e+02 5.59180e+03 6.64760e-01 0.00000e+00 -1.50780e+01 5.74443e-08 1.47480e-04 -3.81350e-07
2.01000e+02 5.60430e+03 6.64140e-01 0.00000e+00 -1.38080e+01 5.71581e-08 1.46290e-04 -3.67570e-07
2.02000e+02 5.61630e+03 6.64370e-01 0.00000e+00 -1.25170e+01 5.68743e-08 1.45110e-04 -3.53700e-07
